,Tempo,N_ensaio,Unidade,runinEst,runinOg
0,1.33334071488889,0,a2,0,0
1,1.35000776405556,0,a2,0,0
2,1.366674421,0,a2,0,0
3,1.38334094405556,0,a2,0,0
4,1.40000762627778,0,a2,0,0
5,1.41667427488889,0,a2,0,0
6,1.43334132961111,0,a2,0,0
7,1.45000819211111,0,a2,0,0
8,1.46667523655556,0,a2,0,0
9,1.48334180072222,0,a2,0,0
10,1.50000888933333,0,a2,0,0
11,1.51667583183333,0,a2,0,0
12,1.5333423785,0,a2,0,0
13,1.55000917044444,0,a2,0,0
14,1.56667571738889,0,a2,0,0
15,1.5833423585,0,a2,0,0
16,1.60000899127778,0,a2,0,0
17,1.61667562405556,0,a2,0,0
18,1.63334232544444,0,a2,0,0
19,1.65000946794444,0,a2,0,0
20,1.66667596933333,0,a2,0,0
21,1.68334279516667,0,a2,0,0
22,1.70000973877778,0,a2,0,0
23,1.71667650933333,0,a2,0,0
24,1.73334345822222,0,a2,0,0
25,1.75001011544444,0,a2,0,0
26,1.76667673738889,0,a2,0,0
27,1.78334342988889,0,a2,0,0
28,1.80001052961111,0,a2,0,0
29,1.81667706377778,0,a2,0,0
30,1.83334375238889,0,a2,0,0
31,1.85001050877778,0,a2,0,0
32,1.86667708238889,0,a2,0,0
33,1.88334372655556,0,a2,0,0
34,1.90001055072222,0,a2,0,0
35,1.91667705683333,0,a2,0,0
36,1.93334372461111,0,a2,0,0
37,1.95001050266667,0,a2,0,0
38,1.96667716405556,0,a2,0,0
39,1.98334415933333,0,a2,0,0
40,2.00001070822222,0,a2,0,0
41,2.01667736572222,0,a2,0,0
42,2.03334404127778,0,a2,0,0
43,2.0500110885,0,a2,0,0
44,2.06667763544444,0,a2,0,0
45,2.08334432794444,0,a2,0,0
46,2.10001137961111,0,a2,0,0
47,2.11667837988889,0,a2,0,0
48,2.13334478266667,0,a2,0,0
49,2.15001149683333,0,a2,0,0
50,2.16667819655556,0,a2,0,0
51,2.18334500794444,0,a2,0,0
52,2.20001163877778,0,a2,0,0
53,2.21667843238889,0,a2,0,0
54,2.23334512183333,0,a2,0,0
55,2.25001204905556,0,a2,0,0
56,2.26667868683333,0,a2,0,0
57,2.28334563794444,0,a2,0,0
58,2.30001247072222,0,a2,0,0
59,2.31667900655556,0,a2,0,0
60,2.333345671,0,a2,0,0
61,2.35001238016667,0,a2,0,0
62,2.36667915461111,0,a2,0,0
63,2.38334607711111,0,a2,0,0
64,2.40001289988889,0,a2,0,0
65,2.41667957377778,0,a2,0,0
