,Tempo,N_ensaio,Unidade,runinEst,runinOg
0,2.00001070822222,0,a2,0,0
1,2.01667736572222,0,a2,0,0
2,2.03334404127778,0,a2,0,0
3,2.0500110885,0,a2,0,0
4,2.06667763544444,0,a2,0,0
5,2.08334432794444,0,a2,0,0
6,2.10001137961111,0,a2,0,0
7,2.11667837988889,0,a2,0,0
8,2.13334478266667,0,a2,0,0
9,2.15001149683333,0,a2,0,0
10,2.16667819655556,0,a2,0,0
11,2.18334500794444,0,a2,0,0
12,2.20001163877778,0,a2,0,0
13,2.21667843238889,0,a2,0,0
14,2.23334512183333,0,a2,0,0
15,2.25001204905556,0,a2,0,0
16,2.26667868683333,0,a2,0,0
17,2.28334563794444,0,a2,0,0
18,2.30001247072222,0,a2,0,0
19,2.31667900655556,0,a2,0,0
20,2.333345671,0,a2,0,0
21,2.35001238016667,0,a2,0,0
22,2.36667915461111,0,a2,0,0
23,2.38334607711111,0,a2,0,0
24,2.40001289988889,0,a2,0,0
25,2.41667957377778,0,a2,0,0
26,2.43334625266667,0,a2,0,0
27,2.45001324766667,0,a2,0,0
28,2.46668020711111,0,a2,0,0
29,2.48334679266667,0,a2,0,0
30,2.50001347822222,0,a2,0,0
31,2.51668024433333,0,a2,0,0
32,2.53334709044444,0,a2,0,0
33,2.55001371238889,0,a2,0,0
34,2.56668049683333,0,a2,0,0
35,2.58334705683333,0,a2,0,0
36,2.600013791,0,a2,0,0
37,2.61668045516667,0,a2,0,0
38,2.63334741794444,0,a2,0,0
39,2.65001411683333,0,a2,0,0
40,2.66668109433333,0,a2,0,0
41,2.68334761627778,0,a2,0,0
42,2.70001456905556,0,a2,0,0
43,2.716681211,0,a2,0,0
44,2.73334817711111,0,a2,0,0
45,2.75001486211111,0,a2,0,0
46,2.76668180655556,0,a2,0,0
47,2.78334887877778,0,a2,0,0
48,2.800015676,0,a2,0,0
49,2.81668226488889,0,a2,0,0
50,2.83334938711111,0,a2,0,0
51,2.85001597322222,0,a2,0,0
52,2.86668278988889,0,a2,0,0
53,2.88334929822222,0,a2,0,0
54,2.90001623155556,0,a2,0,0
55,2.91668326766667,0,a2,0,0
56,2.93335015933333,0,a2,0,0
57,2.95001682044444,0,a2,0,0
58,2.96668394822222,0,a2,0,0
59,2.98335049544444,0,a2,0,0
60,3.00001733711111,0,a2,0,0
61,3.016684001,0,a2,0,0
62,3.03335068433333,0,a2,0,0
63,3.050017501,0,a2,0,0
64,3.066684376,0,a2,0,0
65,3.08335094266667,0,a2,0,0
66,3.10001773433333,0,a2,0,0
67,3.116684251,0,a2,0,0
68,3.13335141488889,0,a2,0,0
69,3.15001797322222,0,a2,0,0
70,3.166684676,0,a2,0,0
71,3.18335120377778,0,a2,0,0
72,3.20001822322222,0,a2,0,0
73,3.21668483155556,0,a2,0,0
74,3.23335154266667,0,a2,0,0
75,3.25001845377778,0,a2,0,0
76,3.26668512044444,0,a2,0,0
77,3.28335180655556,0,a2,0,0
78,3.30001888711111,0,a2,0,0
79,3.31668555655556,0,a2,0,0
80,3.33335204544444,0,a2,0,0
81,3.35001870933333,0,a2,0,0
82,3.36668539822222,0,a2,0,0
83,3.38335222044444,0,a2,0,0
84,3.40001899822222,0,a2,0,0
85,3.41668591211111,0,a2,0,0
86,3.43335263711111,0,a2,0,0
87,3.45001928988889,0,a2,0,0
88,3.466686376,0,a2,0,0
89,3.48335323433333,0,a2,0,0
90,3.50001995933333,0,a2,0,0
91,3.51668649266667,0,a2,0,0
92,3.533353201,0,a2,0,0
93,3.55002023988889,0,a2,0,0
94,3.56668694266667,0,a2,0,0
95,3.58335358988889,0,a2,0,0
96,3.60002023433333,0,a2,0,0
97,3.61668677322222,0,a2,0,0
98,3.63335362322222,0,a2,0,0
99,3.65002043433333,0,a2,0,0
100,3.66668704266667,0,a2,0,0
101,3.68335383433333,0,a2,0,0
102,3.70002041211111,0,a2,0,0
103,3.71668748155556,0,a2,0,0
104,3.73335442322222,0,a2,0,0
105,3.75002115377778,0,a2,0,0
106,3.76668779822222,0,a2,0,0
107,3.78335468711111,0,a2,0,0
108,3.80002166211111,0,a2,0,0
109,3.81668830933333,0,a2,0,0
110,3.83335478711111,0,a2,0,0
111,3.85002192322222,0,a2,0,0
112,3.86668859266667,0,a2,0,0
113,3.88335527322222,0,a2,0,0
114,3.90002207322222,0,a2,0,0
115,3.91668916488889,0,a2,0,0
116,3.93335597044444,0,a2,0,0
117,3.95002290377778,0,a2,0,0
118,3.966689701,0,a2,0,0
119,3.98335672322222,0,a2,0,0
120,4.00002314266667,0,a2,0,0
121,4.01668997322222,0,a2,0,0
122,4.03335652322222,0,a2,0,0
123,4.05002329822222,0,a2,0,0
124,4.06669013155556,0,a2,0,0
125,4.08335714822222,0,a2,0,0
126,4.10002400377778,0,a2,0,0
127,4.116691076,0,a2,0,0
128,4.13335765655556,0,a2,0,0
129,4.15002473711111,0,a2,0,0
130,4.16669158155556,0,a2,0,0
131,4.183358301,0,a2,0,0
132,4.20002513988889,0,a2,0,0
133,4.21669210377778,0,a2,0,0
134,4.23335913433333,0,a2,0,0
135,4.25002597877778,0,a2,0,0
136,4.26669262044445,0,a2,0,0
137,4.28335928433333,0,a2,0,0
138,4.30002609544445,0,a2,0,0
139,4.31669309544445,0,a2,0,0
140,4.33335950655556,0,a2,0,0
141,4.35002618433333,0,a2,0,0
142,4.36669288433333,0,a2,0,0
143,4.38335998988889,0,a2,0,0
144,4.400026701,0,a2,0,0
145,4.41669333433333,0,a2,0,0
146,4.43335985655556,0,a2,0,0
147,4.450026676,0,a2,0,0
148,4.46669348433333,0,a2,0,0
149,4.48336011766667,0,a2,0,0
150,4.50002686766667,0,a2,0,0
151,4.51669341766667,0,a2,0,0
152,4.533360526,0,a2,0,0
153,4.550027151,0,a2,0,0
154,4.56669401211111,0,a2,0,0
155,4.58336082044444,0,a2,0,0
156,4.60002777322222,0,a2,0,0
157,4.616694601,0,a2,0,0
158,4.63336139266667,0,a2,0,0
159,4.65002793988889,0,a2,0,0
160,4.66669487044445,0,a2,0,0
161,4.68336159266667,0,a2,0,0
162,4.70002850933333,0,a2,0,0
163,4.71669509822222,0,a2,0,0
164,4.73336220377778,0,a2,0,0
165,4.75002868433333,0,a2,0,0
166,4.76669568988889,0,a2,0,0
167,4.78336249822222,0,a2,0,0
168,4.80002944544445,0,a2,0,0
169,4.81669593711111,0,a2,0,0
170,4.83336276211111,0,a2,0,0
171,4.85002937322222,0,a2,0,0
172,4.866696651,0,a2,0,0
173,4.88336384822222,0,a2,0,0
174,4.90003072044445,0,a2,0,0
175,4.91669736211111,0,a2,0,0
176,4.93336431766667,0,a2,0,0
177,4.95003131488889,0,a2,0,0
178,4.96669789266667,0,a2,0,0
179,4.983364576,0,a2,0,0
180,5.00003123433333,0,a2,0,-1
181,5.01669793155556,0,a2,0,-1
182,5.03336449822222,0,a2,1,-1
183,5.05003151488889,0,a2,0,-1
184,5.06669855377778,0,a2,0,-1
185,5.08336540655556,0,a2,0,-1
186,5.10003209544444,0,a2,0,-1
187,5.11669884822222,0,a2,1,-1
188,5.133365651,0,a2,0,-1
189,5.15003247877778,0,a2,0,-1
190,5.16669902877778,0,a2,0,-1
191,5.18336599822222,0,a2,1,-1
192,5.20003307877778,0,a2,0,-1
193,5.21669964822222,0,a2,0,-1
194,5.23336623988889,0,a2,1,-1
195,5.25003299544445,0,a2,0,-1
196,5.26669956766667,0,a2,0,-1
197,5.28336636766667,0,a2,1,-1
198,5.30003317044445,0,a2,0,-1
199,5.31669978988889,0,a2,0,-1
200,5.333366676,0,a2,0,-1
201,5.35003334544444,0,a2,0,-1
202,5.36669990377778,0,a2,0,-1
203,5.38336686488889,0,a2,1,-1
204,5.40003341211111,0,a2,0,-1
205,5.41670027877778,0,a2,0,-1
206,5.43336677044445,0,a2,1,-1
207,5.45003346766667,0,a2,1,-1
208,5.46670031211111,0,a2,1,-1
209,5.48336680933333,0,a2,0,-1
210,5.50003371766667,0,a2,0,-1
211,5.51670067322222,0,a2,1,-1
212,5.53336731766667,0,a2,0,-1
213,5.55003435933333,0,a2,0,-1
214,5.56670131211111,0,a2,0,-1
215,5.58336786211111,0,a2,0,-1
216,5.60003473433333,0,a2,1,-1
217,5.61670125377778,0,a2,1,-1
218,5.63336833988889,0,a2,0,-1
219,5.65003484266667,0,a2,0,-1
220,5.666701526,0,a2,0,-1
221,5.68336826766667,0,a2,0,-1
222,5.700034851,0,a2,1,-1
223,5.71670157044444,0,a2,1,-1
224,5.733368126,0,a2,0,-1
225,5.75003481211111,0,a2,0,-1
226,5.76670176488889,0,a2,0,-1
227,5.78336862877778,0,a2,0,-1
228,5.80003553988889,0,a2,0,-1
229,5.816702376,0,a2,1,-1
230,5.833369051,0,a2,1,-1
231,5.85003598433333,0,a2,0,-1
232,5.866703076,0,a2,0,-1
233,5.88336974544444,0,a2,1,-1
234,5.90003617322222,0,a2,0,-1
235,5.91670319822222,0,a2,1,-1
236,5.93336997044445,0,a2,1,-1
237,5.95003694822222,0,a2,1,-1
238,5.96670343988889,0,a2,0,-1
239,5.98337042877778,0,a2,0,-1
240,6.00003748711111,0,a2,0,-1
241,6.01670401488889,0,a2,0,-1
242,6.03337083433333,0,a2,0,-1
243,6.05003748711111,0,a2,1,-1
244,6.06670397322222,0,a2,1,-1
245,6.08337097877778,0,a2,0,-1
246,6.10003769266667,0,a2,0,-1
247,6.11670439822222,0,a2,1,-1
248,6.13337093988889,0,a2,1,-1
249,6.15003763988889,0,a2,1,-1
250,6.16670442044444,0,a2,1,-1
251,6.18337094266667,0,a2,1,-1
252,6.20003773711111,0,a2,0,-1
253,6.21670467322222,0,a2,0,-1
254,6.23337138711111,0,a2,0,-1
255,6.25003818711111,0,a2,1,-1
256,6.26670530655556,0,a2,1,-1
257,6.28337231488889,0,a2,1,-1
258,6.30003901488889,0,a2,0,-1
259,6.31670610933333,0,a2,0,-1
260,6.333372601,0,a2,0,-1
261,6.350039701,0,a2,0,-1
262,6.36670620377778,0,a2,1,-1
263,6.38337305377778,0,a2,1,-1
264,6.40003981211111,0,a2,0,-1
265,6.41670682322222,0,a2,1,-1
266,6.43337341766667,0,a2,1,-1
267,6.45004017322222,0,a2,0,-1
268,6.46670677044444,0,a2,1,-1
269,6.48337370933333,0,a2,1,-1
270,6.50004083155556,0,a2,1,-1
271,6.51670733711111,0,a2,1,-1
272,6.53337403711111,0,a2,0,-1
273,6.55004068155556,0,a2,1,-1
274,6.56670735933333,0,a2,0,-1
275,6.583374176,0,a2,1,-1
276,6.60004097322222,0,a2,1,-1
277,6.61670772322222,0,a2,1,-1
278,6.63337423433333,0,a2,0,-1
279,6.65004136766667,0,a2,1,-1
280,6.66670793433333,0,a2,1,-1
281,6.68337472044444,0,a2,1,-1
282,6.70004166211111,0,a2,1,-1
283,6.71670818155556,0,a2,1,-1
284,6.73337529822222,0,a2,0,-1
285,6.75004178988889,0,a2,1,-1
286,6.76670876766667,0,a2,0,-1
287,6.783375476,0,a2,1,-1
288,6.80004217322222,0,a2,1,-1
289,6.81670875933333,0,a2,1,-1
290,6.83337552322222,0,a2,0,-1
291,6.85004222322222,0,a2,1,-1
292,6.86670874544444,0,a2,0,-1
293,6.88337569266667,0,a2,1,-1
294,6.900042576,0,a2,0,-1
295,6.91670931488889,0,a2,1,-1
296,6.933376501,0,a2,0,-1
297,6.95004325377778,0,a2,1,-1
298,6.96670982044444,0,a2,1,-1
299,6.98337652044444,0,a2,1,-1
300,7.00004314822222,0,a2,1,-1
301,7.01670995933333,0,a2,1,-1
302,7.03337665933333,0,a2,1,-1
303,7.05004332044444,0,a2,0,-1
304,7.06670987044444,0,a2,0,-1
305,7.08337677877778,0,a2,1,-1
306,7.10004391488889,0,a2,0,-1
307,7.11671034266667,0,a2,1,-1
308,7.13337702877778,0,a2,1,-1
309,7.15004386766667,0,a2,1,-1
310,7.16671038433333,0,a2,1,-1
311,7.18337749266667,0,a2,1,-1
312,7.20004400377778,0,a2,1,-1
313,7.21671077044444,0,a2,1,-1
314,7.23337737044444,0,a2,1,-1
315,7.250044001,0,a2,1,-1
316,7.26671100933333,0,a2,1,-1
317,7.28337821211111,0,a2,1,-1
318,7.30004482044444,0,a2,1,-1
319,7.31671149266667,0,a2,1,-1
320,7.33337843155556,0,a2,1,-1
321,7.35004510655556,0,a2,1,-1
322,7.36671180377778,0,a2,1,-1
323,7.38337860377778,0,a2,1,-1
324,7.40004524822222,0,a2,1,-1
