,Tempo,N_ensaio,Unidade,runinEst,runinOg
0,3.91668796427778,0,b5,1,0
1,3.93335466705556,0,b5,1,0
2,3.95002156427778,0,b5,1,0
3,3.9666884365,0,b5,1,0
4,3.98335499205556,0,b5,1,0
5,4.00002168927778,0,b5,1,0
6,4.01668867538889,0,b5,1,0
7,4.03335536427778,0,b5,1,0
8,4.05002190594444,0,b5,1,0
9,4.06668870038889,0,b5,1,0
10,4.08335528927778,0,b5,1,0
11,4.1000219615,0,b5,1,0
12,4.11668852538889,0,b5,1,0
13,4.13335537261111,0,b5,1,0
14,4.15002213927778,0,b5,1,0
15,4.16668874205556,0,b5,1,0
16,4.18335559483333,0,b5,1,0
17,4.20002215038889,0,b5,1,0
18,4.21668880594444,0,b5,1,0
19,4.23335547261111,0,b5,1,0
20,4.25002212816667,0,b5,1,0
21,4.26668884483333,0,b5,1,0
22,4.28335546705556,0,b5,1,0
23,4.30002210316667,0,b5,1,0
24,4.31668873372222,0,b5,1,0
25,4.33335551983333,0,b5,1,0
26,4.35002216983333,0,b5,1,0
27,4.36668899761111,0,b5,1,0
28,4.38335542816667,0,b5,1,0
29,4.4000225865,0,b5,1,0
30,4.41668919483333,0,b5,1,0
31,4.43335587538889,0,b5,1,0
32,4.45002278927778,0,b5,1,0
33,4.4666893865,0,b5,1,0
34,4.4833563615,0,b5,1,0
35,4.50002289205556,0,b5,1,0
36,4.51668970038889,0,b5,1,0
37,4.53335663927778,0,b5,1,0
38,4.55002326427778,0,b5,1,0
39,4.56668993372222,0,b5,1,0
40,4.58335653372222,0,b5,1,0
41,4.60002345872222,0,b5,1,0
42,4.61669013372222,0,b5,1,0
43,4.63335718372222,0,b5,1,0
44,4.65002373927778,0,b5,1,0
45,4.66669055594444,0,b5,1,0
46,4.68335725038889,0,b5,1,0
47,4.70002427538889,0,b5,1,0
48,4.71669085316667,0,b5,1,0
49,4.73335755038889,0,b5,1,0
50,4.75002454483333,0,b5,1,0
51,4.7666910365,0,b5,1,0
52,4.7833578865,0,b5,1,0
53,4.80002470316667,0,b5,1,0
54,4.8166917115,0,b5,1,0
55,4.83335825038889,0,b5,1,0
56,4.85002511427778,0,b5,1,0
57,4.86669185872222,0,b5,1,0
58,4.88335868372222,0,b5,1,0
59,4.90002524483333,0,b5,1,0
60,4.91669197816667,0,b5,1,0
61,4.9333586365,0,b5,1,0
62,4.95002543094444,0,b5,1,0
63,4.96669247538889,0,b5,1,0
64,4.98335910038889,0,b5,1,0
65,5.00002582261111,0,b5,1,-1
66,5.01669289483333,0,b5,1,-1
67,5.03335963927778,0,b5,1,-1
68,5.05002633372222,0,b5,1,-1
69,5.06669301983333,0,b5,1,-1
70,5.08335972261111,0,b5,1,-1
71,5.10002645594444,0,b5,1,-1
72,5.11669300594444,0,b5,1,-1
73,5.13335964205555,0,b5,1,-1
74,5.15002630872222,0,b5,1,-1
75,5.16669296983333,0,b5,1,-1
76,5.18335996705556,0,b5,1,-1
77,5.20002693094444,0,b5,1,-1
78,5.21669365038889,0,b5,1,-1
79,5.23336054205556,0,b5,1,-1
80,5.25002721427778,0,b5,1,-1
81,5.26669412816667,0,b5,1,-1
82,5.28336084483333,0,b5,1,-1
83,5.30002751983333,0,b5,1,-1
84,5.31669412261111,0,b5,1,-1
85,5.33336092538889,0,b5,1,-1
86,5.35002740594444,0,b5,1,-1
87,5.36669443094444,0,b5,1,-1
88,5.38336096983333,0,b5,1,-1
89,5.40002775872222,0,b5,1,-1
90,5.41669449761111,0,b5,1,-1
91,5.43336143372222,0,b5,1,-1
92,5.45002845316667,0,b5,1,-1
