,Tempo,N_ensaio,Unidade,runinEst,runinOg
0,3.33335204544444,0,a2,0,0
1,3.35001870933333,0,a2,0,0
2,3.36668539822222,0,a2,0,0
3,3.38335222044444,0,a2,0,0
4,3.40001899822222,0,a2,0,0
5,3.41668591211111,0,a2,0,0
6,3.43335263711111,0,a2,0,0
7,3.45001928988889,0,a2,0,0
8,3.466686376,0,a2,0,0
9,3.48335323433333,0,a2,0,0
10,3.50001995933333,0,a2,0,0
11,3.51668649266667,0,a2,0,0
12,3.533353201,0,a2,0,0
13,3.55002023988889,0,a2,0,0
14,3.56668694266667,0,a2,0,0
15,3.58335358988889,0,a2,0,0
16,3.60002023433333,0,a2,0,0
17,3.61668677322222,0,a2,0,0
18,3.63335362322222,0,a2,0,0
19,3.65002043433333,0,a2,0,0
20,3.66668704266667,0,a2,0,0
21,3.68335383433333,0,a2,0,0
22,3.70002041211111,0,a2,0,0
23,3.71668748155556,0,a2,0,0
24,3.73335442322222,0,a2,0,0
25,3.75002115377778,0,a2,0,0
26,3.76668779822222,0,a2,0,0
27,3.78335468711111,0,a2,0,0
28,3.80002166211111,0,a2,0,0
29,3.81668830933333,0,a2,0,0
30,3.83335478711111,0,a2,0,0
31,3.85002192322222,0,a2,0,0
32,3.86668859266667,0,a2,0,0
33,3.88335527322222,0,a2,0,0
34,3.90002207322222,0,a2,0,0
35,3.91668916488889,0,a2,0,0
36,3.93335597044444,0,a2,0,0
37,3.95002290377778,0,a2,0,0
38,3.966689701,0,a2,0,0
39,3.98335672322222,0,a2,0,0
40,4.00002314266667,0,a2,0,0
41,4.01668997322222,0,a2,0,0
42,4.03335652322222,0,a2,0,0
43,4.05002329822222,0,a2,0,0
44,4.06669013155556,0,a2,0,0
45,4.08335714822222,0,a2,0,0
46,4.10002400377778,0,a2,0,0
47,4.116691076,0,a2,0,0
48,4.13335765655556,0,a2,0,0
49,4.15002473711111,0,a2,0,0
50,4.16669158155556,0,a2,0,0
51,4.183358301,0,a2,0,0
52,4.20002513988889,0,a2,0,0
53,4.21669210377778,0,a2,0,0
54,4.23335913433333,0,a2,0,0
55,4.25002597877778,0,a2,0,0
56,4.26669262044445,0,a2,0,0
57,4.28335928433333,0,a2,0,0
58,4.30002609544445,0,a2,0,0
59,4.31669309544445,0,a2,0,0
60,4.33335950655556,0,a2,0,0
61,4.35002618433333,0,a2,0,0
62,4.36669288433333,0,a2,0,0
63,4.38335998988889,0,a2,0,0
64,4.400026701,0,a2,0,0
65,4.41669333433333,0,a2,0,0
66,4.43335985655556,0,a2,0,0
67,4.450026676,0,a2,0,0
68,4.46669348433333,0,a2,0,0
69,4.48336011766667,0,a2,0,0
70,4.50002686766667,0,a2,0,0
71,4.51669341766667,0,a2,0,0
72,4.533360526,0,a2,0,0
73,4.550027151,0,a2,0,0
74,4.56669401211111,0,a2,0,0
75,4.58336082044444,0,a2,0,0
76,4.60002777322222,0,a2,0,0
77,4.616694601,0,a2,0,0
78,4.63336139266667,0,a2,0,0
79,4.65002793988889,0,a2,0,0
80,4.66669487044445,0,a2,0,0
81,4.68336159266667,0,a2,0,0
82,4.70002850933333,0,a2,0,0
83,4.71669509822222,0,a2,0,0
84,4.73336220377778,0,a2,0,0
85,4.75002868433333,0,a2,0,0
86,4.76669568988889,0,a2,0,0
87,4.78336249822222,0,a2,0,0
88,4.80002944544445,0,a2,0,0
89,4.81669593711111,0,a2,0,0
90,4.83336276211111,0,a2,0,0
91,4.85002937322222,0,a2,0,0
92,4.866696651,0,a2,0,0
93,4.88336384822222,0,a2,0,0
94,4.90003072044445,0,a2,0,0
95,4.91669736211111,0,a2,0,0
96,4.93336431766667,0,a2,0,0
97,4.95003131488889,0,a2,0,0
98,4.96669789266667,0,a2,0,0
99,4.983364576,0,a2,0,0
100,5.00003123433333,0,a2,0,-1
101,5.01669793155556,0,a2,0,-1
102,5.03336449822222,0,a2,1,-1
103,5.05003151488889,0,a2,1,-1
104,5.06669855377778,0,a2,0,-1
105,5.08336540655556,0,a2,0,-1
106,5.10003209544444,0,a2,0,-1
107,5.11669884822222,0,a2,0,-1
108,5.133365651,0,a2,0,-1
109,5.15003247877778,0,a2,0,-1
110,5.16669902877778,0,a2,0,-1
111,5.18336599822222,0,a2,0,-1
112,5.20003307877778,0,a2,0,-1
113,5.21669964822222,0,a2,0,-1
114,5.23336623988889,0,a2,1,-1
115,5.25003299544445,0,a2,1,-1
116,5.26669956766667,0,a2,1,-1
117,5.28336636766667,0,a2,0,-1
118,5.30003317044445,0,a2,0,-1
119,5.31669978988889,0,a2,0,-1
120,5.333366676,0,a2,1,-1
121,5.35003334544444,0,a2,0,-1
122,5.36669990377778,0,a2,1,-1
123,5.38336686488889,0,a2,1,-1
124,5.40003341211111,0,a2,0,-1
125,5.41670027877778,0,a2,0,-1
126,5.43336677044445,0,a2,0,-1
127,5.45003346766667,0,a2,1,-1
128,5.46670031211111,0,a2,1,-1
129,5.48336680933333,0,a2,0,-1
130,5.50003371766667,0,a2,1,-1
131,5.51670067322222,0,a2,0,-1
132,5.53336731766667,0,a2,0,-1
133,5.55003435933333,0,a2,0,-1
134,5.56670131211111,0,a2,0,-1
135,5.58336786211111,0,a2,1,-1
136,5.60003473433333,0,a2,1,-1
137,5.61670125377778,0,a2,1,-1
138,5.63336833988889,0,a2,0,-1
139,5.65003484266667,0,a2,1,-1
140,5.666701526,0,a2,1,-1
141,5.68336826766667,0,a2,0,-1
142,5.700034851,0,a2,1,-1
143,5.71670157044444,0,a2,1,-1
144,5.733368126,0,a2,0,-1
145,5.75003481211111,0,a2,0,-1
146,5.76670176488889,0,a2,1,-1
147,5.78336862877778,0,a2,0,-1
148,5.80003553988889,0,a2,1,-1
149,5.816702376,0,a2,1,-1
150,5.833369051,0,a2,1,-1
151,5.85003598433333,0,a2,1,-1
152,5.866703076,0,a2,0,-1
153,5.88336974544444,0,a2,0,-1
154,5.90003617322222,0,a2,0,-1
155,5.91670319822222,0,a2,0,-1
156,5.93336997044445,0,a2,1,-1
157,5.95003694822222,0,a2,1,-1
158,5.96670343988889,0,a2,0,-1
159,5.98337042877778,0,a2,1,-1
160,6.00003748711111,0,a2,1,-1
161,6.01670401488889,0,a2,0,-1
162,6.03337083433333,0,a2,1,-1
163,6.05003748711111,0,a2,1,-1
164,6.06670397322222,0,a2,0,-1
165,6.08337097877778,0,a2,0,-1
166,6.10003769266667,0,a2,1,-1
167,6.11670439822222,0,a2,1,-1
168,6.13337093988889,0,a2,1,-1
169,6.15003763988889,0,a2,1,-1
170,6.16670442044444,0,a2,1,-1
171,6.18337094266667,0,a2,1,-1
172,6.20003773711111,0,a2,0,-1
173,6.21670467322222,0,a2,0,-1
174,6.23337138711111,0,a2,1,-1
175,6.25003818711111,0,a2,1,-1
176,6.26670530655556,0,a2,1,-1
177,6.28337231488889,0,a2,1,-1
178,6.30003901488889,0,a2,1,-1
179,6.31670610933333,0,a2,1,-1
180,6.333372601,0,a2,1,-1
181,6.350039701,0,a2,0,-1
182,6.36670620377778,0,a2,1,-1
183,6.38337305377778,0,a2,1,-1
184,6.40003981211111,0,a2,0,-1
185,6.41670682322222,0,a2,0,-1
186,6.43337341766667,0,a2,1,-1
187,6.45004017322222,0,a2,1,-1
188,6.46670677044444,0,a2,1,-1
189,6.48337370933333,0,a2,1,-1
190,6.50004083155556,0,a2,1,-1
191,6.51670733711111,0,a2,1,-1
192,6.53337403711111,0,a2,1,-1
193,6.55004068155556,0,a2,1,-1
194,6.56670735933333,0,a2,1,-1
195,6.583374176,0,a2,1,-1
196,6.60004097322222,0,a2,1,-1
197,6.61670772322222,0,a2,1,-1
198,6.63337423433333,0,a2,0,-1
199,6.65004136766667,0,a2,1,-1
200,6.66670793433333,0,a2,1,-1
201,6.68337472044444,0,a2,0,-1
202,6.70004166211111,0,a2,1,-1
203,6.71670818155556,0,a2,1,-1
204,6.73337529822222,0,a2,0,-1
205,6.75004178988889,0,a2,1,-1
206,6.76670876766667,0,a2,1,-1
207,6.783375476,0,a2,1,-1
208,6.80004217322222,0,a2,1,-1
209,6.81670875933333,0,a2,1,-1
210,6.83337552322222,0,a2,1,-1
211,6.85004222322222,0,a2,1,-1
212,6.86670874544444,0,a2,0,-1
213,6.88337569266667,0,a2,1,-1
214,6.900042576,0,a2,1,-1
215,6.91670931488889,0,a2,1,-1
